country,countryname,StartDate,EndDate,Status,Progress,Duration,Finished,RecordedDate,home,gathering,distance,hands,help_covid,donate_covid,volunteer_covid,help,donate,volunteer,admiration,calm,compassion,determination,moved,gratitude,hope,love,relief,pleasure,anger,anxiety,boredom,confusion,disgust,fear,frustration,loneliness,regret,sadness,ERQ1_rumination,ERQ2_reappraisal,ERQ3_suppression,ERQ4_socialsharing,ERQ5_distraction,ERQ6_acceptance,support,connected,phy_healthy,mentally_healthy,stressed,tired,depressed,res_1,res_2,euda_1,euda_2,swl,sympathy,concerned,overwhelmed,distressed,self_vulnerable,country_vulnerable,age,education,gender,ladder,employment,losejob,covidsymptom,language,datasource,ISO3,longstring,na_count
193,Ukraine,29/04/2020 08:00,29/04/2020 08:04,0,71,239,0,06/05/2020 08:04,78,100,89,100,0,0,0,1,0,0,4,1,4,3,2,3,4,2,3,5,3,3,6,4,1,2,3,6,3,2,4,3,4,1,3,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,3,NA,NA,NA,NA,NA,NA,,NA,NA,UK,snowball,UKR,2,0
193,Ukraine,05/05/2020 01:04,05/05/2020 01:16,0,100,726,1,05/05/2020 01:16,100,100,100,100,0,0,0,0,0,0,6,1,3,3,6,1,4,6,1,1,6,6,6,6,3,6,6,6,6,6,6,6,4,6,4,4,5,1,100,100,100,25,100,3,3,4,3,0,6,6,6,6,10,7,41,16,1,5,2,NA,0,UK,snowball,UKR,5,0
193,Ukraine,05/05/2020 18:11,05/05/2020 18:28,0,100,1037,1,05/05/2020 18:28,53,100,100,100,1,0,0,1,1,0,3,5,4,3,4,5,5,5,4,3,2,2,0,0,0,1,0,0,1,1,2,1,1,1,1,3,2,4,51,74,NA,43,NA,2,4,4,5,8,5,3,4,2,2,1,64,16,2,6,1,NA,0,UK,snowball,UKR,3,0
193,Ukraine,05/05/2020 13:14,05/05/2020 13:18,0,100,260,1,05/05/2020 13:19,79,100,77,100,0,0,0,0,1,0,1,2,4,4,0,3,4,6,5,1,0,4,0,0,0,4,1,0,1,5,4,1,0,4,0,5,5,6,70,66,80,30,26,4,5,5,2,9,3,6,0,4,8,10,30,21,1,8,1,NA,1,UK,snowball,UKR,3,0
193,Ukraine,30/04/2020 07:38,30/04/2020 07:50,0,100,721,1,30/04/2020 07:51,92,100,95,100,0,1,0,1,1,0,5,6,3,3,4,6,3,6,3,5,6,1,2,0,1,3,0,1,0,4,4,6,1,6,1,6,5,5,97,100,30,11,0,6,6,6,6,9,2,0,0,0,8,10,29,16,2,7,1,NA,0,UK,snowball,UKR,2,0
193,Ukraine,05/05/2020 01:49,05/05/2020 02:00,0,100,689,1,05/05/2020 02:00,20,100,70,100,0,0,0,1,1,0,3,2,1,3,5,2,6,5,1,5,6,4,3,3,4,1,3,2,4,6,3,6,4,5,5,6,4,6,79,100,44,51,48,6,6,5,5,9,3,3,3,3,8,2,53,15,2,8,1,NA,0,UK,snowball,UKR,2,0
193,Ukraine,05/05/2020 01:49,05/05/2020 01:59,0,100,565,1,05/05/2020 01:59,94,100,93,100,1,0,1,1,0,0,2,2,6,2,4,2,3,2,1,2,4,5,5,4,2,4,6,6,5,6,4,6,5,4,6,2,1,5,61,71,100,100,100,2,4,4,4,3,5,6,3,5,2,2,36,19,2,7,1,NA,0,UK,snowball,UKR,2,0
193,Ukraine,29/04/2020 16:23,29/04/2020 16:38,0,100,950,1,29/04/2020 16:39,50,100,100,50,0,0,0,0,0,0,5,4,3,4,4,3,3,3,3,4,3,3,3,4,3,3,3,4,3,3,3,4,3,3,3,3,3,5,76,83,0,18,0,2,3,4,3,7,3,3,3,3,7,7,44,15,1,5,1,NA,0,UK,snowball,UKR,4,0
193,Ukraine,30/04/2020 15:12,30/04/2020 15:21,0,100,541,1,30/04/2020 15:21,9,18,27,14,1,0,0,1,0,0,3,4,1,4,2,1,1,2,3,4,2,1,0,1,4,0,1,0,1,2,2,2,6,1,3,1,2,3,83,93,51,41,19,5,4,5,5,6,2,1,1,1,2,4,42,15,1,7,5,0,0,RU,snowball,UKR,2,0
193,Ukraine,05/05/2020 04:30,05/05/2020 04:42,0,100,706,1,05/05/2020 04:42,100,100,100,100,0,0,0,0,0,0,5,3,6,3,4,6,5,6,0,6,6,6,0,6,2,6,6,0,6,3,6,1,0,6,3,0,3,3,48,4,100,100,100,0,0,0,1,6,3,1,1,3,5,5,38,16,2,5,5,0,0,UK,snowball,UKR,3,0
193,Ukraine,05/05/2020 01:21,05/05/2020 01:27,0,100,366,1,05/05/2020 01:27,88,100,100,100,0,0,0,0,0,0,2,3,4,4,4,2,3,4,2,2,4,4,1,4,2,3,1,2,3,3,3,2,4,0,4,4,2,4,71,82,14,48,15,4,3,4,4,7,4,4,1,1,6,7,38,16,2,6,1,NA,0,UK,snowball,UKR,3,0
193,Ukraine,05/05/2020 01:32,05/05/2020 01:40,0,100,441,1,05/05/2020 01:40,100,100,100,99,0,0,0,0,0,0,5,5,6,6,4,6,6,6,5,6,1,1,1,1,1,2,1,1,1,2,2,2,1,4,3,5,5,5,86,87,12,9,11,5,5,5,5,9,5,5,1,2,2,2,48,15,1,8,1,NA,0,UK,snowball,UKR,5,0
193,Ukraine,04/05/2020 11:32,04/05/2020 11:40,0,79,474,0,11/05/2020 11:40,100,80,100,100,0,0,0,0,0,0,0,3,5,0,1,4,4,5,4,4,2,2,2,4,1,2,2,5,3,5,3,4,4,4,3,5,6,6,60,88,84,15,22,4,4,5,4,4,5,6,3,5,NA,NA,NA,NA,NA,NA,,NA,NA,RU,snowball,UKR,3,0
193,Ukraine,05/05/2020 00:57,05/05/2020 01:09,0,100,722,1,05/05/2020 01:09,100,100,78,100,0,0,0,0,0,0,0,5,4,3,0,4,0,0,0,2,0,0,2,4,0,0,0,0,0,4,4,3,0,4,5,4,4,4,48,48,10,80,18,3,2,3,1,5,5,4,0,4,8,6,23,16,2,6,4,NA,0,UK,snowball,UKR,5,0
193,Ukraine,05/05/2020 00:57,05/05/2020 01:09,0,100,717,1,05/05/2020 01:09,80,100,80,70,0,0,0,0,0,0,1,4,1,1,0,0,2,5,3,4,1,1,3,2,2,1,1,1,1,0,3,0,4,1,0,2,2,1,79,90,18,13,0,5,5,5,5,8,0,0,0,0,4,4,28,12,1,4,1,NA,0,UK,snowball,UKR,4,0
193,Ukraine,05/05/2020 03:00,05/05/2020 03:07,0,76,441,0,12/05/2020 03:08,70,100,30,100,0,0,0,0,0,0,2,3,3,3,2,5,5,6,2,5,3,5,5,3,2,5,6,4,5,3,6,3,3,3,6,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0,0,8,10,NA,NA,NA,NA,,NA,NA,UK,snowball,UKR,3,0
193,Ukraine,12/05/2020 06:13,12/05/2020 06:56,0,100,2556,1,12/05/2020 06:56,51,100,30,100,0,0,0,1,0,0,3,1,4,3,2,4,3,2,3,2,5,6,5,6,2,6,3,6,5,6,4,3,3,3,5,2,3,5,27,27,80,81,81,5,4,3,3,4,3,3,0,2,0,3,23,12,2,6,5,NA,0,UK,snowball,UKR,1,0
193,Ukraine,04/05/2020 08:08,04/05/2020 08:16,0,100,473,1,04/05/2020 08:16,60,100,82,82,0,0,0,1,0,1,0,1,2,4,2,3,2,4,1,5,5,4,4,4,1,3,0,1,1,1,5,6,2,5,5,5,4,3,85,81,82,83,34,5,5,5,5,6,4,4,1,2,8,10,39,17,1,7,2,NA,0,UK,snowball,UKR,3,0
193,Ukraine,05/05/2020 02:49,05/05/2020 02:53,0,71,237,0,12/05/2020 02:53,100,100,57,81,0,0,1,1,0,0,4,1,4,3,4,1,3,3,2,4,3,5,2,4,2,1,2,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,UK,snowball,UKR,2,0
193,Ukraine,29/04/2020 12:37,29/04/2020 13:07,0,100,1793,1,29/04/2020 13:07,43,79,65,13,1,0,0,1,0,1,5,1,5,2,5,6,5,6,4,6,4,4,6,3,0,1,4,2,4,5,6,6,6,1,4,4,4,5,94,97,97,87,92,5,6,5,2,6,6,5,4,5,0,1,26,16,2,4,5,1,0,UK,snowball,UKR,2,0
193,Ukraine,05/05/2020 00:57,05/05/2020 01:11,0,100,846,1,05/05/2020 01:12,85,19,100,99,0,0,0,0,0,0,6,5,5,5,4,4,6,4,5,5,0,3,4,1,0,3,0,3,3,0,3,5,6,4,5,5,2,3,80,99,15,2,5,6,5,6,5,9,6,6,3,3,7,8,58,15,2,6,3,NA,0,UK,snowball,UKR,3,0
193,Ukraine,04/05/2020 00:44,04/05/2020 00:57,0,100,752,1,04/05/2020 00:57,100,100,100,40,1,0,1,1,0,1,5,4,5,4,4,5,4,5,3,5,2,0,1,0,0,0,1,0,5,3,3,5,1,6,1,6,0,5,60,92,17,29,3,5,5,5,4,7,4,2,0,0,10,10,35,18,2,8,2,NA,0,UK,snowball,UKR,3,0
193,Ukraine,30/04/2020 14:43,30/04/2020 14:58,0,100,865,1,30/04/2020 14:58,100,40,50,0,0,1,0,0,0,0,4,3,4,5,3,5,3,5,1,3,4,4,0,5,3,3,5,3,3,6,5,4,4,2,5,4,4,6,92,82,61,100,92,6,6,5,3,7,6,5,6,5,10,9,31,15,2,6,1,NA,0,UK,snowball,UKR,2,0
193,Ukraine,29/04/2020 09:17,29/04/2020 09:24,0,100,418,1,29/04/2020 09:24,100,100,91,0,0,0,0,0,0,0,6,6,0,4,0,3,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,3,6,77,78,23,52,25,6,6,6,6,5,6,3,0,4,0,7,21,14,2,6,4,NA,0,UK,snowball,UKR,10,0
193,Ukraine,29/04/2020 09:15,29/04/2020 09:24,0,100,554,1,29/04/2020 09:24,100,100,100,90,0,1,0,0,1,0,2,4,5,0,3,2,1,0,1,1,4,1,3,1,6,0,6,4,0,3,3,3,6,4,6,6,3,1,50,80,51,51,80,4,5,3,1,6,5,2,1,4,0,8,40,16,1,7,1,NA,1,UK,snowball,UKR,2,0
193,Ukraine,05/05/2020 01:31,05/05/2020 01:41,0,100,598,1,05/05/2020 01:41,70,90,40,70,0,0,0,1,0,0,3,5,2,5,0,5,5,5,1,5,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,6,4,3,95,100,0,0,0,6,6,6,5,5,1,1,2,0,1,1,24,NA,1,7,2,NA,0,UK,snowball,UKR,5,0
193,Ukraine,29/04/2020 23:16,29/04/2020 23:23,0,100,424,1,29/04/2020 23:23,9,90,49,87,0,0,0,0,0,0,4,5,3,4,4,5,4,5,2,5,4,3,2,3,1,3,2,0,3,2,2,NA,4,2,1,2,3,4,89,100,38,78,3,6,5,5,5,8,5,3,3,3,5,9,35,22,1,7,1,NA,0,UK,snowball,UKR,2,0
193,Ukraine,05/05/2020 04:47,05/05/2020 05:05,0,78,1081,0,12/05/2020 05:05,100,100,100,100,0,0,0,1,0,1,6,6,3,6,0,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,0,0,0,0,NA,NA,NA,NA,,NA,NA,UK,snowball,UKR,10,0
193,Ukraine,05/05/2020 04:37,05/05/2020 04:51,0,100,841,1,05/05/2020 04:51,NA,NA,NA,NA,0,0,0,0,0,0,2,3,4,4,3,3,6,4,4,4,4,0,0,0,5,0,0,0,0,0,3,4,5,1,5,3,3,3,70,92,40,40,0,4,4,4,5,6,4,3,4,0,4,5,61,16,1,7,3,NA,0,UK,snowball,UKR,5,0
193,Ukraine,06/05/2020 11:59,06/05/2020 12:10,0,96,675,0,13/05/2020 12:10,99,100,53,45,0,0,0,0,0,0,1,3,2,2,4,4,5,4,4,3,3,4,3,3,0,3,4,3,2,3,6,5,6,5,5,6,5,6,79,61,91,100,29,3,5,4,4,5,3,4,2,2,1,3,27,17,2,6,2,NA,0,UK,snowball,UKR,2,0
193,Ukraine,30/04/2020 02:11,30/04/2020 02:23,0,100,721,1,30/04/2020 02:23,50,100,82,88,0,0,0,1,0,0,5,3,1,2,1,3,5,4,3,4,0,5,3,4,4,1,3,2,2,5,4,3,5,1,5,3,1,1,73,60,73,88,98,1,1,1,1,7,5,5,4,4,9,9,42,17,1,7,2,NA,0,UK,snowball,UKR,2,0
193,Ukraine,04/05/2020 14:59,04/05/2020 15:13,0,100,828,1,04/05/2020 15:13,1,70,70,70,0,0,0,0,1,1,3,3,1,3,3,3,3,4,3,5,3,0,3,0,3,1,2,1,1,2,3,2,3,3,4,4,3,3,100,100,0,23,0,6,6,6,5,7,2,1,0,0,2,5,35,18,1,6,1,NA,0,UK,snowball,UKR,4,0
193,Ukraine,15/05/2020 01:47,15/05/2020 01:58,0,100,662,1,15/05/2020 01:58,51,100,80,100,1,0,0,1,1,0,4,3,6,2,6,5,4,6,5,6,5,2,6,2,1,1,4,6,6,6,6,4,4,4,6,6,6,6,91,95,34,82,90,3,3,5,4,7,3,3,3,3,0,7,32,16,2,6,5,0,1,UK,snowball,UKR,3,0
193,Ukraine,21/04/2020 11:30,21/04/2020 11:38,0,59,475,0,28/04/2020 11:39,90,100,50,100,0,0,0,0,0,0,1,4,0,0,0,4,0,0,3,3,4,3,4,3,0,1,3,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,FA,snowball,UKR,3,0
193,Ukraine,05/05/2020 03:22,05/05/2020 03:33,0,100,626,1,05/05/2020 03:33,90,100,70,60,0,1,0,0,0,0,3,3,3,4,3,2,4,5,6,2,5,4,5,4,0,3,4,1,3,4,4,3,3,4,4,3,4,4,50,50,59,30,37,4,4,3,4,7,4,4,3,3,4,7,29,16,1,7,1,NA,1,UK,snowball,UKR,3,0
193,Ukraine,05/05/2020 01:41,05/05/2020 01:44,0,71,175,0,12/05/2020 01:45,80,100,66,51,0,0,0,0,0,0,3,4,1,3,0,1,1,0,2,1,0,1,1,1,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,UK,snowball,UKR,4,0
193,Ukraine,05/05/2020 01:17,05/05/2020 01:25,0,100,473,1,05/05/2020 01:25,0,100,81,18,0,0,0,0,0,0,2,1,4,1,3,0,3,5,1,5,3,5,6,2,2,5,4,3,4,5,6,3,0,5,4,5,4,5,80,49,59,60,82,0,0,2,0,5,4,3,0,0,7,7,37,19,NA,3,5,0,0,UK,snowball,UKR,2,0
193,Ukraine,29/04/2020 15:03,29/04/2020 15:17,0,100,839,1,29/04/2020 15:17,92,99,81,100,0,0,0,0,0,0,4,1,6,4,5,5,3,6,2,5,5,3,2,3,2,2,3,1,2,3,3,3,1,2,5,4,3,4,82,73,60,74,56,5,3,3,2,7,6,4,1,2,9,9,34,15,2,6,1,NA,0,UK,snowball,UKR,2,0
193,Ukraine,30/04/2020 10:32,30/04/2020 10:41,0,100,533,1,30/04/2020 10:41,80,100,85,95,0,1,0,0,0,0,4,3,3,3,3,3,1,4,4,1,4,3,5,5,4,4,5,3,4,2,4,3,3,1,5,2,4,2,81,50,58,30,48,3,2,4,5,8,3,5,1,3,6,8,20,13,1,6,"1,4",NA,0,UK,snowball,UKR,5,0
193,Ukraine,03/05/2020 00:30,03/05/2020 00:40,0,100,568,1,03/05/2020 00:40,10,90,10,0,0,0,0,1,0,0,4,5,3,5,3,5,6,4,3,3,1,4,3,2,1,1,3,4,1,4,3,3,1,1,5,5,3,3,100,58,56,11,19,5,5,5,5,9,1,1,1,1,3,3,25,16,1,9,1,NA,0,UK,snowball,UKR,2,0
193,Ukraine,05/05/2020 23:59,06/05/2020 00:15,0,100,975,1,06/05/2020 00:15,100,100,100,82,0,0,0,0,0,0,2,3,5,5,2,2,4,4,3,4,5,5,5,4,2,5,5,2,3,3,6,2,4,1,5,2,3,3,100,73,77,73,72,5,6,6,4,5,6,4,1,1,10,7,34,15,2,6,5,0,0,UK,snowball,UKR,3,0
193,Ukraine,05/05/2020 01:47,05/05/2020 02:01,0,100,862,1,05/05/2020 02:01,74,81,18,66,0,0,0,NA,0,0,3,4,3,4,3,3,3,3,2,5,2,2,4,2,3,2,3,3,4,3,2,3,2,2,1,2,3,3,64,62,46,35,28,3,4,4,4,6,4,4,3,3,3,6,26,NA,1,4,1,NA,0,UK,snowball,UKR,4,0
193,Ukraine,05/05/2020 22:13,05/05/2020 22:22,0,100,509,1,05/05/2020 22:22,100,100,100,100,0,1,0,0,1,0,3,6,3,5,3,3,2,3,2,3,3,0,2,3,0,0,3,0,2,0,2,3,3,2,4,4,2,2,100,100,0,0,0,5,5,5,5,10,3,3,3,3,5,6,26,17,2,8,2,NA,0,UK,snowball,UKR,2,0
193,Ukraine,05/05/2020 01:36,05/05/2020 01:49,0,100,737,1,05/05/2020 01:49,46,100,100,9,0,0,0,1,1,0,3,3,4,4,3,4,3,4,1,5,5,6,2,6,6,6,5,0,4,3,5,5,4,5,4,5,3,3,95,100,83,33,91,5,3,6,5,7,4,1,0,0,2,3,44,14,2,4,5,0,2,UK,snowball,UKR,3,0
193,Ukraine,05/05/2020 11:57,05/05/2020 12:07,0,100,634,1,05/05/2020 12:08,70,100,70,100,0,0,0,1,0,0,2,3,5,5,2,3,3,0,0,3,5,4,6,2,4,0,3,6,5,6,3,4,5,5,4,3,5,5,91,50,80,50,60,5,4,5,4,5,6,5,5,5,7,9,34,17,1,7,1,NA,0,UK,snowball,UKR,2,0
193,Ukraine,03/05/2020 04:15,03/05/2020 04:28,0,100,771,1,03/05/2020 04:28,58,33,33,1,0,0,0,0,1,0,3,1,2,3,3,3,2,2,2,3,2,4,1,2,1,2,4,1,3,3,2,2,1,5,3,2,2,2,80,75,59,50,32,3,3,5,3,8,4,3,5,4,8,2,32,12,1,6,1,NA,0,UK,snowball,UKR,3,0
193,Ukraine,03/05/2020 04:25,03/05/2020 04:32,0,100,436,1,03/05/2020 04:32,100,100,100,50,0,0,0,1,1,0,3,1,3,4,4,6,6,6,0,5,5,1,3,4,0,3,5,3,3,5,5,3,0,3,4,4,4,4,89,62,63,88,60,2,5,4,5,7,2,5,4,4,3,8,22,16,2,6,4,NA,0,UK,snowball,UKR,3,0
193,Ukraine,05/05/2020 04:01,05/05/2020 04:11,0,100,630,1,05/05/2020 04:11,100,100,100,68,0,0,0,1,0,0,1,3,4,1,3,0,1,4,0,0,5,3,2,4,5,4,5,6,5,6,5,6,6,2,1,5,1,0,52,71,46,69,86,3,1,2,1,4,5,5,0,5,6,2,30,16,2,4,1,NA,2,UK,snowball,UKR,2,0
193,Ukraine,29/04/2020 08:29,29/04/2020 08:39,0,100,562,1,29/04/2020 08:39,100,100,75,100,0,0,0,0,1,0,2,2,3,1,4,0,1,3,4,4,2,6,0,4,2,4,4,4,3,4,4,4,2,3,6,3,2,2,73,9,82,18,91,2,2,3,1,4,6,6,2,1,2,7,34,19,2,8,1,NA,0,UK,snowball,UKR,3,0
193,Ukraine,05/05/2020 03:44,05/05/2020 03:55,0,100,675,1,05/05/2020 03:55,74,100,84,69,0,1,1,1,1,1,5,1,5,5,4,5,3,6,3,5,6,4,3,4,0,3,6,0,5,6,5,5,4,4,5,5,5,6,68,89,67,53,53,5,6,5,5,6,4,2,0,0,7,9,37,16,2,5,2,NA,0,UK,snowball,UKR,2,0
193,Ukraine,05/05/2020 01:24,05/05/2020 01:50,0,100,1608,1,05/05/2020 01:50,59,100,41,62,0,0,0,1,0,0,1,2,3,1,1,1,6,1,1,2,5,6,5,5,5,2,5,6,3,6,6,3,6,3,1,0,5,6,21,21,80,77,100,3,1,1,1,2,3,1,1,1,3,7,26,11,2,5,1,NA,0,UK,snowball,UKR,3,0
193,Ukraine,05/05/2020 04:51,05/05/2020 05:02,0,100,709,1,05/05/2020 05:03,74,76,47,32,0,0,0,1,1,1,1,5,4,3,1,3,4,3,1,5,2,1,3,2,2,0,4,1,4,3,2,2,4,1,4,5,2,3,83,70,22,52,33,4,5,5,3,7,4,2,0,2,7,6,31,13,1,8,2,NA,0,UK,snowball,UKR,2,0
193,Ukraine,05/05/2020 02:27,05/05/2020 02:32,0,76,293,0,12/05/2020 02:32,52,100,100,86,0,0,0,1,0,0,1,3,3,0,1,0,3,0,2,0,1,4,0,0,0,0,0,0,0,2,5,4,3,1,4,3,3,4,94,74,100,90,91,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,UK,snowball,UKR,7,0
193,Ukraine,29/04/2020 16:34,29/04/2020 16:50,0,100,930,1,29/04/2020 16:50,80,100,90,30,1,0,0,0,0,0,2,1,4,3,3,3,3,2,3,2,1,3,4,4,0,2,3,5,2,3,6,6,5,3,5,4,3,3,88,33,72,60,23,6,5,4,3,7,4,3,4,2,4,7,19,14,2,7,4,NA,0,UK,snowball,UKR,4,0
193,Ukraine,29/04/2020 09:42,29/04/2020 09:49,0,100,400,1,29/04/2020 09:49,51,100,93,100,0,0,0,1,1,0,1,0,6,1,4,3,1,6,0,6,5,6,0,5,1,6,5,0,5,3,6,4,0,6,2,2,5,6,94,83,100,27,100,5,4,0,5,7,6,1,1,2,10,10,39,17,1,6,1,NA,0,UK,snowball,UKR,1,0
193,Ukraine,05/05/2020 01:17,05/05/2020 01:52,0,100,2112,1,05/05/2020 01:52,99,99,100,51,0,0,0,1,0,0,5,2,4,5,3,5,6,6,0,0,5,1,6,0,0,2,2,3,3,5,5,5,0,6,2,6,4,4,100,88,52,100,0,5,5,4,6,6,6,6,6,4,10,7,37,15,2,6,5,0,0,UK,snowball,UKR,2,0
193,Ukraine,06/05/2020 22:26,06/05/2020 22:41,0,100,858,1,06/05/2020 22:41,7,100,71,100,0,0,0,0,0,0,4,6,2,5,0,3,5,6,4,6,0,2,0,0,0,0,2,0,0,0,2,5,6,2,5,3,0,4,27,98,27,47,3,3,5,4,5,8,0,0,0,0,2,0,35,15,1,5,1,NA,0,UK,snowball,UKR,4,0
193,Ukraine,12/05/2020 08:42,12/05/2020 09:04,0,100,1329,1,12/05/2020 09:04,100,100,90,52,1,0,0,1,0,0,2,3,2,1,2,3,4,4,4,4,2,4,1,3,1,3,2,0,4,4,4,4,3,3,2,4,2,5,80,92,78,70,100,4,4,4,5,4,4,5,2,4,8,8,41,21,2,7,1,NA,0,UK,snowball,UKR,4,0
193,Ukraine,02/05/2020 14:53,02/05/2020 15:04,0,100,691,1,02/05/2020 15:04,50,100,50,51,1,0,0,1,0,0,4,5,2,5,2,5,3,5,5,5,1,1,2,2,0,2,1,1,2,1,2,3,4,5,3,5,4,4,78,78,8,9,1,5,5,5,5,7,6,4,4,4,8,10,29,17,1,8,1,NA,0,UK,snowball,UKR,3,0
193,Ukraine,29/04/2020 09:16,29/04/2020 09:25,0,100,549,1,29/04/2020 09:25,90,100,90,70,0,0,0,0,0,0,3,5,3,3,3,3,3,2,3,6,3,3,4,2,3,1,4,5,3,4,3,3,2,3,3,6,3,4,80,60,46,69,53,4,4,5,5,8,6,5,5,4,4,8,28,15,1,6,1,NA,0,UK,snowball,UKR,5,0
193,Ukraine,05/05/2020 01:13,05/05/2020 06:07,0,100,17649,1,05/05/2020 06:07,50,100,100,100,0,0,0,0,0,0,4,4,5,5,5,5,5,6,5,6,3,4,0,2,5,4,1,2,4,0,2,2,5,3,3,2,2,5,81,100,100,76,30,6,6,5,5,7,5,4,3,5,8,7,58,16,2,5,1,NA,0,UK,snowball,UKR,5,0
193,Ukraine,30/04/2020 07:25,30/04/2020 07:32,0,73,436,0,07/05/2020 07:32,100,100,90,83,0,1,0,0,0,0,3,0,2,3,0,3,2,0,3,3,4,3,2,3,3,2,4,4,0,NA,3,3,3,3,3,4,2,3,NA,NA,NA,NA,NA,2,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,UK,snowball,UKR,2,1
193,Ukraine,05/05/2020 01:16,05/05/2020 01:21,0,100,314,1,05/05/2020 01:21,91,100,100,100,1,0,0,1,1,1,1,0,6,1,3,5,2,3,0,3,0,6,0,2,0,5,5,5,6,5,5,5,6,1,4,2,4,2,89,33,82,42,87,2,1,1,0,3,5,5,3,5,8,8,59,16,2,4,5,1,0,UK,snowball,UKR,3,0
193,Ukraine,08/05/2020 11:21,08/05/2020 12:20,0,100,3571,1,08/05/2020 12:20,100,100,100,83,0,1,0,1,1,0,3,2,5,3,6,4,6,5,3,6,6,6,0,6,5,6,6,0,5,6,3,5,5,6,6,4,4,2,50,18,100,100,100,0,1,0,1,5,6,6,6,6,7,10,28,15,2,6,5,1,0,UK,snowball,UKR,3,0
193,Ukraine,29/04/2020 08:45,29/04/2020 08:52,0,100,372,1,29/04/2020 08:52,90,100,85,100,0,1,0,0,0,0,3,4,6,4,2,2,6,5,2,6,3,5,3,2,4,5,4,0,5,3,4,6,6,5,6,6,5,2,100,60,81,81,22,5,5,5,6,5,6,4,0,2,1,4,24,17,2,7,1,NA,0,UK,snowball,UKR,2,0
193,Ukraine,29/04/2020 08:24,29/04/2020 08:49,0,100,1517,1,29/04/2020 08:49,100,80,100,100,1,1,0,0,1,0,5,4,0,4,3,4,0,0,0,2,0,2,0,0,0,0,0,3,1,4,2,2,0,3,0,6,1,0,100,100,23,3,1,6,6,6,5,7,4,0,0,0,10,10,32,17,1,7,1,NA,0,UK,snowball,UKR,5,0
193,Ukraine,30/04/2020 11:42,30/04/2020 11:51,0,100,553,1,30/04/2020 11:51,100,100,100,100,1,0,1,0,1,0,2,3,3,3,2,4,3,4,2,2,3,4,3,4,3,5,5,2,3,4,4,4,3,3,3,4,3,3,71,81,100,100,72,3,2,3,3,6,3,4,3,3,10,10,42,20,2,6,1,NA,0,UK,snowball,UKR,3,0
193,Ukraine,05/05/2020 04:44,05/05/2020 04:49,0,76,295,0,12/05/2020 04:50,100,100,100,40,0,0,0,1,0,1,0,0,0,3,0,3,2,3,0,2,6,6,6,5,6,4,4,3,6,6,6,4,6,5,4,2,6,6,NA,NA,NA,NA,NA,3,3,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,UK,snowball,UKR,3,0
193,Ukraine,05/05/2020 07:11,05/05/2020 07:24,0,100,794,1,05/05/2020 07:24,95,100,100,100,0,0,0,1,1,0,3,3,3,2,3,5,5,5,3,4,3,2,0,4,0,3,2,0,1,2,4,4,4,2,2,3,5,6,97,98,40,42,3,4,4,5,5,9,5,5,6,5,9,5,35,16,1,7,1,NA,0,UK,snowball,UKR,3,0
193,Ukraine,07/05/2020 09:55,07/05/2020 10:02,0,100,447,1,07/05/2020 10:02,100,100,100,21,1,0,0,1,1,1,0,1,5,2,3,0,0,0,1,1,4,6,0,6,0,5,5,6,6,6,6,4,5,3,4,4,2,1,52,22,0,5,0,2,3,0,1,1,5,3,1,1,10,8,30,16,2,6,1,NA,1,EN,snowball,UKR,3,0
193,Ukraine,05/05/2020 01:55,05/05/2020 04:35,0,100,9616,1,05/05/2020 04:35,71,100,61,100,0,1,0,0,1,0,3,4,5,4,3,5,4,3,2,4,0,3,0,3,0,4,1,5,4,4,0,2,4,4,5,5,4,4,71,82,72,63,7,4,6,4,4,6,4,4,0,4,7,7,34,15,2,8,1,NA,0,RU,snowball,UKR,2,0
